pmid	title	year	journal	publication_type	authors	doi	pmcid	url	abstract	fetched_at
38576434	Revealing the specific regulations of nitric oxide on the postharvest ripening and senescence of bitter melon fruit.	2024	aBIOTECH	Journal Article	Wang H; Li L; Ma L	10.1007/s42994-023-00110-y	PMC10987440	https://www.ncbi.nlm.nih.gov/pubmed/38576434	Bitter melon fruit is susceptible to yellowing, softening, and rotting under room-temperature storage conditions, resulting in reduced commercial value. Nitric oxide (NO) is an important signaling molecule and plays a crucial role in regulating the fruit postharvest quality. In this study, we investigated the effects of NO treatment on changes in sensory and firmness of bitter melon fruit during postharvest storage. Moreover, transcriptomic, metabolomic, and proteomic analyses were performed to elucidate the regulatory mechanisms through which NO treatment delays the ripening and senescence of bitter melon fruit. Our results show that differentially expressed genes (DEGs) were involved in fruit texture (CSLE, β-Gal, and PME), plant hormone signal transduction (ACS, JAR4, and AUX28), and fruit flavor and aroma (SUS2, LOX, and GDH2). In addition, proteins differentially abundant were associated with fruit texture (PLY, PME, and PGA) and plant hormone signal transduction (PBL15, JAR1, and PYL9). Moreover, NO significantly increased the abundance of key enzymes involved in the phenylpropanoid biosynthetic pathway, thus enhancing the disease resistance and alleviating softening of bitter melon fruit. Finally, differential metabolites mainly included phenolic acids, terpenoids, and flavonoids. These results provide a theoretical basis for further studies on the physiological changes associated with postharvest ripening and senescence of bitter melon fruit.	2026-03-03T15:05:30.251856
37577404	FvWRKY50 is an important gene that regulates both vegetative growth and reproductive growth in strawberry.	2023	Horticulture research	Journal Article	Chen Y; Liu L; Feng Q	10.1093/hr/uhad115	PMC10419500	https://www.ncbi.nlm.nih.gov/pubmed/37577404	The WRKY transcription factors play important roles in plant growth and resistance, but only a few members have been identified in strawberry. Here we identified a WRKY transcription factor, FvWRKY50, in diploid strawberry which played essential roles in strawberry vegetative growth, and reproductive growth. Knocking out FvWRKY50 by genome editing accelerated flowering time and leaf senescence but delayed anthocyanin accumulation in fruit. Further analysis showed that FvWRKY50 acted as a transcriptional repressor to negatively regulate the expression of flowering- and leaf senescence-related genes, including FvFT2, FvCO, FvFT3, and FvSAUR36. Notably, FvWRKY50 directly upregulated the expression of FvCHI and FvDFR by binding their promoter under normal conditions, but at low temperature FvWRKY50 was phosphorylated by FvMAPK3 and then induced protein degradation by ubiquitination, delaying anthocyanin accumulation. In addition, the homozygous mutant of FvWRKY50 was smaller while the biallelic mutant showed normal size. These new findings provide important clues for us to further reveal the regulatory mechanisms of strawberry growth and fruit ripening.	2026-03-03T15:05:30.929409
39568458	Understanding cold stress response mechanisms in plants: an overview.	2024	Frontiers in plant science	Journal Article; Review	Qian Z; He L; Li F	10.3389/fpls.2024.1443317	PMC11576170	https://www.ncbi.nlm.nih.gov/pubmed/39568458	Low-temperature stress significantly impacts plant growth, development, yield, and geographical distribution. However, during the long-term process of evolution, plants have evolved complicated mechanisms to resist low-temperature stress. The cold tolerance trait is regulated by multiple pathways, such as the Ca2+ signaling cascade, mitogen-activated protein kinase (MAPK) cascade, inducer of CBF expression 1 (ICE1)-C-repeat binding factor (CBF)-cold-reulated gene (COR) transcriptional cascade, reactive oxygen species (ROS) homeostasis regulation, and plant hormone signaling. However, the specific responses of these pathways to cold stress and their interactions are not fully understood. This review summarizes the response mechanisms of plants to cold stress from four aspects, including cold signal perception and transduction, ICE1-CBF-COR transcription cascade regulation, ROS homeostasis regulation and plant hormone signal regulation. It also elucidates the mechanism of cold stress perception and Ca2+ signal transduction in plants, and proposes the important roles of transcription factors (TFs), post-translational modifications (PTMs), light signals, circadian clock factors, and interaction proteins in the ICE1-CBF-COR transcription cascade. Additionally, we analyze the importance of ROS homeostasis and plant hormone signaling pathways in plant cold stress response, and explore the cross interconnections among the ICE1-CBF-COR cascade, ROS homeostasis, and plant hormone signaling. This comprehensive review enhances our understanding of the mechanism of plant cold tolerance and provides a molecular basis for genetic strategies to improve plant cold tolerance.	2026-03-03T15:05:31.736165
35406848	Expression Profile of Sorghum Genes and Cis-Regulatory Elements under Salt-Stress Conditions.	2022	Plants (Basel, Switzerland)	Journal Article	Lee S; Jeon D; Choi S	10.3390/plants11070869	PMC9003456	https://www.ncbi.nlm.nih.gov/pubmed/35406848	Salinity stress is one of the most important abiotic stresses that causes great losses in crop production worldwide. Identifying the molecular mechanisms of salt resistance in sorghum will help develop salt-tolerant crops with high yields. Sorghum (Sorghum bicolor (L.) Moench) is one of the world's four major grains and is known as a plant with excellent adaptability to salt stress. Among the various genotypes of sorghum, a Korean cultivar Nampungchal is also highly tolerant to salt. However, little is known about how Nampungchal responds to salt stress. In this study, we measured various physiological parameters, including Na+ and K+ contents, in leaves grown under saline conditions and investigated the expression patterns of differentially expressed genes (DEGs) using QuantSeq analysis. These DEG analyses revealed that genes up-regulated in a 150 mM NaCl treatment have various functions related to abiotic stresses, such as ERF and DREB. In addition, transcription factors such as ABA, WRKY, MYB, and bZip bind to the CREs region of sorghum and are involved in the regulation of various abiotic stress-responsive transcriptions, including salt stress. These findings may deepen our understanding of the mechanisms of salt tolerance in sorghum and other crops.	2026-03-03T15:05:32.460689
40313728	Transcriptomic changes in donor soybean, dodder bridge, and the connected recipient soybean induced by cadmium addition.	2025	Frontiers in plant science	Journal Article	Pan H; Zhou L; Li J	10.3389/fpls.2025.1567412	PMC12044426	https://www.ncbi.nlm.nih.gov/pubmed/40313728	Cuscuta spp. (dodders) are parasitic plants that belong to the Convolvulaceae family. In nature, dodder often forms a bridge-like connection between two or more host plants like, which is known as a dodder bridge. Cadmium (Cd2+) is an important heavy metal ion that affects plant growth. However, it remains unclear whether Cd2+ treatment can directly or indirectly induce transcriptomic changes in plants through dodder bridge.	2026-03-03T15:05:33.144907
41069475	Unraveling the signaling pathways of plant cold stress: current insights and future directions.	2025	Frontiers in plant science	Journal Article; Review	Peng C; Hua W; Liu J	10.3389/fpls.2025.1666852	PMC12505672	https://www.ncbi.nlm.nih.gov/pubmed/41069475	Cold stress is a major abiotic stress that seriously hinders plant growth and development, ultimately affecting crop yields. During the process of evolution, plants have evolved sophisticated adaptive strategies encompassing acclimation processes and tolerance mechanisms. Over the past two decades, substantial research breakthroughs have been made in elucidating the core components and complex regulatory networks underlying cold tolerance. This review systematically synthesizes the recent progress in three fundamental aspects: cold stress perception and signal transduction pathways, downstream physiological and molecular responses, and the pivotal regulatory roles of transcription factors (particularly CBF/DREB1 family) and cold-responsive miRNAs. In addition, we also investigated the intricate crosstalk between cold response and other biological processes including photoperiod sensing, flowering regulation, circadian rhythm, phytohormone signaling, and the dedicated discussion addresses how plants achieve metabolic and developmental trade-offs when allocating resources between cold defense and other vital traits. Looking forward, we propose four promising research directions: identifying novel cryo-sensors beyond currently known receptors, post-translational modification dynamics of CBF proteins, homeostatic control mechanisms among competing regulatory factors, and translational applications of cold stress pathways in precision breeding programs. Addressing these knowledge gaps will not only deepen our understanding of plant cold adaptation at molecular level, but also facilitate the development of climate-resilient crops through molecular design breeding.	2026-03-03T15:05:33.959519
32017794	Comparative transcriptome provides molecular insight into defense-associated mechanisms against spider mite in resistant and susceptible common bean cultivars.	2020	PloS one	Comparative Study; Journal Article	Hoseinzadeh AH; Soorni A; Shoorooei M	10.1371/journal.pone.0228680	PMC6999899	https://www.ncbi.nlm.nih.gov/pubmed/32017794	Common bean (Phaseolus vulgaris L.) is a major source of proteins and one of the most important edible foods for more than three hundred million people in the world. The common bean plants are frequently attacked by spider mite (Tetranychus urticae Koch), leading to a significant decrease in plant growth and economic performance. The use of resistant cultivars and the identification of the genes involved in plant-mite resistance are practical solutions to this problem. Hence, a comprehensive study of the molecular interactions between resistant and susceptible common bean cultivars and spider mite can shed light into the understanding of mechanisms and biological pathways of resistance. In this study, one resistant (Naz) and one susceptible (Akhtar) cultivars were selected for a transcriptome comparison at different time points (0, 1 and 5 days) after spider mite feeding. The comparison of cultivars in different time points revealed several key genes, which showed a change increase in transcript abundance via spider mite infestation. These included genes involved in flavonoid biosynthesis process; a conserved MYB-bHLH-WD40 (MBW) regulatory complex; transcription factors (TFs) TT2, TT8, TCP, Cys2/His2-type and C2H2-type zinc finger proteins; the ethylene response factors (ERFs) ERF1 and ERF9; genes related to metabolism of auxin and jasmonic acid (JA); pathogenesis-related (PR) proteins and heat shock proteins.	2026-03-03T15:05:34.642113
30386355	WRKY Transcription Factors Associated With NPR1-Mediated Acquired Resistance in Barley Are Potential Resources to Improve Wheat Resistance to Puccinia triticina.	2018	Frontiers in plant science	Journal Article	Gao J; Bi W; Li H	10.3389/fpls.2018.01486	PMC6199750	https://www.ncbi.nlm.nih.gov/pubmed/30386355	Systemic acquired resistance (SAR) in Arabidopsis is established beyond the initial pathogenic infection or is directly induced by treatment with salicylic acid or its functional analogs (SA/INA/BTH). NPR1 protein and WRKY transcription factors are considered the master regulators of SAR. Our previous study showed that NPR1 homologs in wheat (Triticum aestivum L.) and barley (Hordeum vulgare L.) regulated the expression of genes encoding pathogenesis-related (PR) proteins during acquired resistance (AR) triggered by Pseudomonas syringae pv. tomato DC3000. In the present examination, AR induced by P. syringae DC3000 was also found to effectively improve wheat resistance to Puccinia triticina (Pt). However, with more complex genomes, genes associated with this SAR-like response in wheat and barley are largely unknown and no specific WRKYs has been reported to be involved in this biological process. In our subsequent analysis, barley transgenic line overexpressing wheat wNPR1 (wNPR1-OE) showed enhanced resistance to Magnaporthe oryzae isolate Guy11, whereas AR to Guy11 was suppressed in a barley transgenic line with knocked-down barley HvNPR1 (HvNPR1-Kd). We performed RNA-seq to reveal the genes that were differentially expressed among these transgenic lines and the wild-type barley plants during the AR. Several PR and BTH-induced (BCI) genes were designated as downstream genes of NPR1. The expression of few WRKYs was significantly associated with NPR1 expression during the AR events. The transient expression of three WRKY genes, including HvWRKY6, HvWRKY40, and HvWRKY70, in wheat leaves by Agrobacterium-mediated infiltration enhanced the resistance to Pt. In conclusion, a profile of genes associated with NPR1-mediated AR in barley was drafted and WRKYs discovered in the current study showed a substantial potential for improving wheat resistance to Pt.	2026-03-03T15:05:35.315325
37147414	RNA-seq analysis and reconstruction of gene networks involved in response to salinity stress in quinoa (cv. Titicaca).	2023	Scientific reports	Journal Article	Hosseini SS; Ramezanpour SS; Soltanloo H	10.1038/s41598-023-34534-9	PMC10163252	https://www.ncbi.nlm.nih.gov/pubmed/37147414	To better understand the mechanisms involved in salinity stress, the adaptability of quinoa cv. Titicaca-a halophytic plant-was investigated at the transcriptome level under saline and non-saline conditions. RNA-sequencing analysis of leaf tissue at the four-leaf stage by Illumina paired-end method was used to compare salt stress treatment (four days after stress at 13.8 dsm-1) and control. Among the obtained 30,846,354 transcripts sequenced, 30,303 differentially expressed genes from the control and stress treatment samples were identified, with 3363 genes expressed ≥ 2 and false discovery rate (FDR) of < 0.001. Six differential expression genes were then selected and qRT-PCR was used to confirm the RNA-seq results. Some of the genes (Include; CML39, CBSX5, TRX1, GRXC9, SnRKγ1 and BAG6) and signaling pathways discussed in this paper not been previously studied in quinoa. Genes with ≥ 2 were used to design the gene interaction network using Cytoscape software, and AgriGO software and STRING database were used for gene ontology. The results led to the identification of 14 key genes involved in salt stress. The most effective hub genes involved in salt tolerance were the heat shock protein gene family. The transcription factors that showed a significant increase in expression under stress conditions mainly belonged to the WRKY, bZIP and MYB families. Ontology analysis of salt stress-responsive genes and hub genes revealed that metabolic pathways, binding, cellular processes and cellular anatomical entity are among the most effective processes involved in salt stress.	2026-03-03T15:05:36.044987
40824860	Polyacylated Delphinidin Biosynthesis Catalysed by PhF3'5'H-PhBGLU12-PhSCPL2 Determines the Blue Pigmentation in Cineraria (Pericallis hybrida).	2025	Plant biotechnology journal	Journal Article	Cui Y; Ren J; Fan J	10.1111/pbi.70330	PMC12665069	https://www.ncbi.nlm.nih.gov/pubmed/40824860	The polyacylation modification of anthocyanins constitutes a pivotal step for plants to develop persistent bright blue floral pigmentation, but the biosynthesis and regulatory mechanisms of polyacylated anthocyanin remain poorly understood. In the blue cineraria (Pericallis hybrida), an important ornamental species, a unique anthocyanin structure is characterised by 7- and 3'-polyacylated delphinidin derivatives that generate its distinctive colour. Here, we identified two modification genes PhBGLU12 and PhSCPL2 in the anthocyanin metabolic pathway, which determine the formation of polyacylated delphinidin derivatives in cineraria. RNAi-mediated silencing of these genes resulted in the transgenic lines exhibiting significantly reduced pigmentation, resulting in faded or pale purple colours in ray florets and leaves. Further investigation revealed that co-expression of PhF3'5'H and PhBGLU12 in the leaves of pink cineraria enabled the detection of multiple polyacylated modified delphinidin derivatives accumulating. The MYB activator PhMYB6 was shown to directly activate the transcription of PhF3'5'H and PhBGLU12, thereby promoting polyacylated anthocyanin biosynthesis. Electrophoretic mobility shift assay (EMSA) and dual-luciferase assay demonstrated that PhWRKY44 influences the anthocyanin metabolic pathway by directly activating the expression of PhMYB6. Notably, PhWRKY44 expression was reciprocally regulated by PhMYB6, establishing a mutually reinforcing positive feedback loop. Functional validation demonstrated that silencing PhWRKY44 reduced anthocyanin accumulation in cineraria. These findings reveal an intricate process and regulatory module for the biosynthesis of polyacylated anthocyanins and provide genetic resources for the molecular breeding of blue ornamental varieties.	2026-03-03T15:05:36.756510
33121441	Transcriptomic and functional analyses reveal an antiviral role of autophagy during pepper mild mottle virus infection.	2020	BMC plant biology	Journal Article	Jiao Y; An M; Li X	10.1186/s12870-020-02711-x	PMC7596970	https://www.ncbi.nlm.nih.gov/pubmed/33121441	Pepper mild mottle virus (PMMoV) is a member in the genus Tobamovirus and infects mainly solanaceous plants. However, the mechanism of virus-host interactions remains unclear. To explore the responses of pepper plants to PMMoV infection, we analyzed the transcriptomic changes in pepper plants after PMMoV infection using a high-throughput RNA sequencing approach and explored the roles of host autophagy in regulating PMMoV infection.	2026-03-03T15:05:37.447633
40093381	PpERF17 alleviates peach fruit postharvest chilling injury under elevated CO2 by activating jasmonic acid and γ-aminobutyric acid biosynthesis.	2025	Horticulture research	Journal Article	Ai S; Liang L; Liu M	10.1093/hr/uhaf014	PMC11908827	https://www.ncbi.nlm.nih.gov/pubmed/40093381	Internal browning (IB) is a common chilling injury (CI) feature in peach fruit after prolonged cold storage. Our previous study demonstrated that low O2 and elevated CO2 (eCO2) condition of modified atmosphere (MA) storage alleviated CI by facilitating the accumulation of jasmonic acids (JAs) and γ-aminobutyric acid (GABA) in 'Zhonghuashoutao' ('ZHST') peach fruit. Here we show that 10% CO2 alone can improve cold tolerance, with ethylene response factor 17 (PpERF17) identified as a pivotal transcription factor (TF) that promotes biosynthesis of JAs and GABA. Stable transformation of PpERF17 in tobacco resulted in reduced cold damage, attributed to decreased levels of hydrogen peroxide (H2O2) and malondialdehyde (MDA), as well as enhanced accumulation of JAs and GABA. Moreover, under eCO2, PpMYC2.1, the master regulator of JA signaling, was found to activate transcription of 13S-lipoxygenase (Pp13S-LOX), allene oxide synthase (PpAOS), 12-oxophytodienoate reductase 3 (PpOPR3), and glutamate decarboxylase (PpGAD), while also inducing the expression of the upstream TF PpERF17, thereby establishing positive feedback loops upregulating JA and GABA biosynthesis. Finally, application of methyl jasmonate (MeJA) to fruit before shelf transfer from cold storage alleviated chilling injury development, due to increased accumulation of JAs and GABA as a result of raised expression of related biosynthetic genes. Collectively, our results suggest that eCO2-induced PpERF17 enhances JAs and GABA accumulation while activating the JA signaling pathway. This contributes to a positive feedback loop mediated by PpMYC2.1, ultimately alleviating CI of peach fruit through the sustained accumulation of JAs and GABA.	2026-03-03T15:05:38.100014
31989174	An aphid effector promotes barley susceptibility through suppression of defence gene expression.	2020	Journal of experimental botany	Journal Article; Research Support, Non-U.S. Gov't	Escudero-Martinez C; Rodriguez PA; Liu S	10.1093/jxb/eraa043	PMC7210766	https://www.ncbi.nlm.nih.gov/pubmed/31989174	Aphids secrete diverse repertoires of effectors into their hosts to promote the infestation process. While 'omics' approaches facilitated the identification and comparison of effector repertoires from a number of aphid species, the functional characterization of these proteins has been limited to dicot (model) plants. The bird cherry-oat aphid Rhopalosiphum padi is a pest of cereal crops, including barley. Here, we extend efforts to characterize aphid effectors with regard to their role in promoting susceptibility to the R. padi-barley interaction. We selected three R. padi effectors based on sequence similarity to previously characterized Myzus persicae effectors and assessed their subcellular localization, expression, and role in promoting plant susceptibility. Expression of R. padi effectors RpC002 and Rp1 in transgenic barley lines enhanced plant susceptibility to R. padi but not M. persicae, for which barley is a poor host. Characterization of Rp1 transgenic barley lines revealed reduced gene expression of plant hormone signalling genes relevant to plant-aphid interactions, indicating that this effector enhances susceptibility by suppressing plant defences in barley. Our data suggest that some aphid effectors specifically function when expressed in host species, and feature activities that benefit their corresponding aphid species.	2026-03-03T15:05:38.853803
39125858	A Transcriptomic Analysis of Bottle Gourd-Type Rootstock Roots Identifies Novel Transcription Factors Responsive to Low Root Zone Temperature Stress.	2024	International journal of molecular sciences	Journal Article	Liu J; Zhang M; Xu J	10.3390/ijms25158288	PMC11313094	https://www.ncbi.nlm.nih.gov/pubmed/39125858	The bottle gourd [Lagenaria siceraria (Molina) Standl.] is often utilized as a rootstock for watermelon grafting. This practice effectively mitigates the challenges associated with continuous cropping obstacles in watermelon cultivation. The lower ground temperature has a direct impact on the rootstocks' root development and nutrient absorption, ultimately leading to slower growth and even the onset of yellowing. However, the mechanisms underlying the bottle gourd's regulation of root growth in response to low root zone temperature (LRT) remain elusive. Understanding the dynamic response of bottle gourd roots to LRT stress is crucial for advancing research regarding its tolerance to low temperatures. In this study, we compared the physiological traits of bottle gourd roots under control and LRT treatments; root sample transcriptomic profiles were monitored after 0 h, 48 h and 72 h of LRT treatment. LRT stress increased the malondialdehyde (MDA) content, relative electrolyte permeability and reactive oxygen species (ROS) levels, especially H2O2 and O2-. Concurrently, LRT treatment enhanced the activities of antioxidant enzymes like superoxide dismutase (SOD) and peroxidase (POD). RNA-Seq analysis revealed the presence of 2507 and 1326 differentially expressed genes (DEGs) after 48 h and 72 h of LRT treatment, respectively. Notably, 174 and 271 transcription factors (TFs) were identified as DEGs compared to the 0 h control. We utilized quantitative real-time polymerase chain reaction (qRT-PCR) to confirm the expression patterns of DEGs belonging to the WRKY, NAC, bHLH, AP2/ERF and MYB families. Collectively, our study provides a robust foundation for the functional characterization of LRT-responsive TFs in bottle gourd roots. Furthermore, these insights may contribute to the enhancement in cold tolerance in bottle gourd-type rootstocks, thereby advancing molecular breeding efforts.	2026-03-03T15:05:39.575292
39124199	CaWRKY22b Plays a Positive Role in the Regulation of Pepper Resistance to Ralstonia solanacearum in a Manner Associated with Jasmonic Acid Signaling.	2024	Plants (Basel, Switzerland)	Journal Article	Shi L; Fan Y; Yang Y	10.3390/plants13152081	PMC11314181	https://www.ncbi.nlm.nih.gov/pubmed/39124199	As important transcription factors, WRKYs play a vital role in the defense response of plants against the invasion of multiple pathogens. Though some WRKY members have been reported to participate in pepper immunity in response to Ralstonia solanacearum infection, the functions of the majority of WRKY members are still unknown. Herein, CaWRKY22b was cloned from the pepper genome and its function against R. solanacearum was analyzed. The transcript abundance of CaWRKY22b was significantly increased in response to the infection of R. solanacearum and the application of exogenous methyl jasmonate (MeJA). Subcellular localization assay in the leaves of Nicotiana benthamiana showed that CaWRKY22b protein was targeted to the nuclei. Agrobacterium-mediated transient expression in pepper leaves indicated that CaWRKY22b overexpression triggered intensive hypersensitive response-like cell death, H2O2 accumulation, and the up-regulation of defense- and JA-responsive genes, including CaHIR1, CaPO2, CaBPR1, and CaDEF1. Virus-induced gene silencing assay revealed that knock-down of CaWRKY22b attenuated pepper's resistance against R. solanacearum and the up-regulation of the tested defense- and jasmonic acid (JA)-responsive genes. We further assessed the role of CaWRKY22b in modulating the expression of JA-responsive CaDEF1, and the result demonstrated that CaWRKY22b trans-activated CaDEF1 expression by directly binding to its upstream promoter. Collectively, our results suggest that CaWRKY22b positively regulated pepper immunity against R. solanacearum in a manner associated with JA signaling, probably by modulating the expression of JA-responsive CaDEF1.	2026-03-03T15:05:40.254666
41154595	A Dual Regulatory Mechanism of Hormone Signaling and Fungal Community Structure Underpin Dendrobine Accumulation in Dendrobium nobile.	2025	Biomolecules	Journal Article	Zhao Y; Xiong N; Ji X	10.3390/biom15101366	PMC12562096	https://www.ncbi.nlm.nih.gov/pubmed/41154595	(1) Objective: The biosynthesis of medicinal secondary metabolites in Dendrobium nobile Lindl. is regulated by complex environmental, hormonal, and microbial interactions. However, the mechanisms by which subtle variations in plant elevation shape metabolite accumulation through plant-microbe-hormone networks remain largely unexplored. (2) Methods: We conducted a multi-omics investigation of D. nobile cultivated under simulated wild conditions at four elevation gradients (347-730 m) in Chishui, China. High-throughput transcriptome sequencing and ITS-based fungal community profiling were combined with hormone quantification and functional prediction (FUNGuild), enabling integrated analysis of hormone pathway activation, microbial structure-function dynamics, and dendrobine levels. (3) Reults: This study systematically investigated D. nobile cultivated under simulated wild conditions across four elevation gradients (347-730 m) in the Danxia region of Chishui, China. We identified a dual regulatory mechanism underlying the elevation-dependent accumulation of dendrobine alkaloids, involving both plant hormone signaling and endophytic fungal communities. Transcriptomic analyses revealed coordinated upregulation of key hormone pathway genes, including DELLA, PYR/PYL, SnRK2, COI1-JAZ-MYC2, and NPR1-TGA, particularly in CY01Y samples at 670 m elevation from ChiYan base in Chishui city, which corresponded to the highest dendrobine content. Concurrently, functional prediction of the ITS-based fungal sequencing data revealed that CY01Y harbored a stable, functionally enriched fungal community dominated by saprotrophs, fungal parasites, and plant pathogens. (4) Conclusions: Through integrative hormone profiling, gene expression, and microbial function analysis, we propose that elevation-induced environmental cues reshape hormone pathways both directly and indirectly via microbial feedback. Specific microbial taxa were identified as potential modulators of hormone signaling and secondary metabolism. The coordinated interaction between plant hormones and endophytic fungi supports a hormone-microbiome-metabolite network that dynamically regulates dendrobine biosynthesis in response to micro-elevation variation.	2026-03-03T15:05:40.926619
34413864	Utilization of Transcriptome, Small RNA, and Degradome Sequencing to Provide Insights Into Drought Stress and Rewatering Treatment in Medicago ruthenica.	2021	Frontiers in plant science	Journal Article	Shi R; Jiao W; Yun L	10.3389/fpls.2021.675903	PMC8369265	https://www.ncbi.nlm.nih.gov/pubmed/34413864	Drought is a major limiting factor in foraging grass yield and quality. Medicago ruthenica (M. ruthenica) is a high-quality forage legume with drought resistance, cold tolerance, and strong adaptability. In this study, we integrated transcriptome, small RNA, and degradome sequencing in identifying drought response genes, microRNAs (miRNAs), and key miRNA-target pairs in M. ruthenica under drought and rewatering treatment conditions. A total of 3,905 genes and 50 miRNAs (45 conserved and 5 novel miRNAs) were significantly differentially expressed in three test conditions (CK: control, DS: plants under drought stress, and RW: plants rewatering after drought stress). The degradome sequencing (AllenScore < 4) analysis revealed that 104 miRNAs (11 novel and 93 conserved miRNAs) were identified with 263 target transcripts, forming 296 miRNA-target pairs in three libraries. There were 38 differentially expressed targets from 16 miRNAs in DS vs. CK, 31 from 11 miRNAs in DS vs. RW, and 6 from 3 miRNAs in RW vs. CK; 21, 18, and 3 miRNA-target gene pairs showed reverse expression patterns in DS vs. CK, DS vs. RW, and RW vs. CK comparison groups, respectively. These findings provide valuable information for further functional characterization of genes and miRNAs in response to abiotic stress, in general, and drought stress in M. ruthenica, and potentially contribute to drought resistance breeding of forage in the future.	2026-03-03T15:05:41.648416
39656997	The transcription factor TGA2 orchestrates salicylic acid signal to regulate cold-induced proline accumulation in Citrus.	2024	The Plant cell	Journal Article	Xiao W; Zhang Y; Wang Y	10.1093/plcell/koae290	PMC11663595	https://www.ncbi.nlm.nih.gov/pubmed/39656997	Plants subjected to cold stress have been observed to accumulate proline, but the underlying regulatory mechanism remains to be elucidated. In this study, we identified a pyrroline-5-carboxylate synthetase (P5CS)-encoding gene (CtrP5CS1) from trifoliate orange (Citrus trifoliata L.), a cold-hardy citrus species, as a critical gene for cold-induced proline accumulation. CtrTGA2 bound directly to the TGACG motif of the CtrP5CS1 promoter and activated its expression. Moreover, CtrTGA2 functioned positively in cold tolerance via modulation of proline synthesis by regulating CtrP5CS1 expression. Up-regulation of CtrP5CS1 and CtrTGA2 under cold stress was dependent on salicylic acid (SA) biosynthesis. CtrTGA2 directly regulated the expression of CtrICS1, a gene encoding isochorismate synthase (ICS) involved in SA biosynthesis, forming a positive feedback loop to intensify the CtrTGA2-mediated transcriptional activation of CtrP5CS1. The cold-induced SA receptor NONEXPRESSOR OF PATHOGENESIS-RELATED GENES3 (CtrNPR3) interacted with CtrTGA2 to inhibit its transcriptional activation activity; however, the inhibition was released by SA. Our results uncover the CtrTGA2-CtrP5CS1/CtrICS1 regulatory module that orchestrates the SA signal to regulate proline synthesis, giving important insights into the transcriptional mechanism underlying proline accumulation in plants under cold stress.	2026-03-03T15:05:42.373323
38931120	Regulatory Mechanism of Proanthocyanidins in Grape Peels Using vvi-miR828a and Its Target Gene VvMYBPA1.	2024	Plants (Basel, Switzerland)	Journal Article	Yue L; He J; Gan T	10.3390/plants13121688	PMC11207263	https://www.ncbi.nlm.nih.gov/pubmed/38931120	Anthocyanins and proanthocyanidins are considered to be essential secondary metabolites in grapes and are used to regulate metabolic processes, while miRNAs are involved in their synthesis of anthocyanins and proanthocyanidins to regulate metabolic processes. The present research work was carried out to investigate the underlying regulatory mechanism of target genes in the grape cultivars 'Italia' and 'Benitaka'. miRNA and transnscriptomic sequencing technology were employed to characterize both the profiles of miRNAs and the transcripts of grape peels at 10 and 11 weeks post flowering (10 wpf and 11 wpf). The results revealed that the expression level of vvi-miR828a in 'Italia' at 10 and 11 wpf was significantly higher than that in 'Benitaka'. miRNA-seq analysis predicted MYBPA1 to be the target gene of vvi-miR828a. In transcriptome analysis, the expression level of the VvMYBPA1 gene in 'Benitaka' was significantly higher than that in 'Italia'; in addition, the TPM values (expression levels) of VvMYBPA1 and miR828a also showed an evident negative correlation. The determination of the proanthocyanidin (PA) content in 'Italia' and 'Benitaka' peels at 11 wpf demonstrated that the PA content of 'Benitaka' was significantly higher than that of 'Italia'. The outcomes of RT-qRCR analysis exhibited that the expression levels of the VdPAL, VdCHS, VdCHI, VdDFR, VdMYB5b, VdANR, and VdMYBPA1 genes related anthocyanin and proanthocyanidin pathways were reduced, while the expression levels of all of the above genes were increased after the transient expression of the VvMYBPA1 vector into grape leaves. The results of the transient overexpression experiment of vvi-miR828a before the veraison period of strawberry fruits showed that vvi-miR828a can significantly slow down the coloration of strawberries. The vvi-miR828a negatively regulates the accumulation of proanthocyanidins in grape fruits by inhibiting the expression of VvMYBPA1.	2026-03-03T15:05:43.055717
37187514	A long non-coding RNA PelncRNA1 is involved in Phyllostachys edulis response to UV-B stress.	2023	PeerJ	Journal Article; Research Support, Non-U.S. Gov't	Yu L; Ding Y; Zhou M	10.7717/peerj.15243	PMC10178214	https://www.ncbi.nlm.nih.gov/pubmed/37187514	Phyllostachys edulis (moso bamboo) is China's most widespread bamboo species, with significant economic and ecological values. Long non-coding RNA (lncRNA) is a type of regulatory RNA that is longer than 200 nucleotides and incapable of encoding proteins, and is frequently involved in regulating biotic and abiotic stress and plant development. However, the biological functions of lncRNA in moso bamboo are unknown. In this study, a lncRNA (named PelncRNA1) differentially expressed following UV-B treatment was discovered in the whole transcriptome sequencing database of moso bamboo. The target genes were filtered and defined by correlation analysis of PelncRNA1 and gene expression pattern. The expression levels of PelncRNA1 and its target genes were verified using qRT-PCR. The results demonstrated that the expression levels of PelncRNA1 and its target genes increased during UV-B treatment. In Arabidopsis transgenic seedlings and moso bamboo protoplasts, PelncRNA1 was discovered to influence the expression of its target genes when overexpressed. In addition, transgenic Arabidopsis showed higher tolerance to UV-B stress. These results suggest that PelncRNA1 and its target genes are involved in the response of moso bamboo to UV-B stress. The novel findings would contribute to our understanding of how lncRNAs regulate the response to abiotic stresses in moso bamboo.	2026-03-03T15:05:43.778365
